destination_id,edge_id,method,level,service,class,Class.keyword,class,Class.keyword,messageRealm,serviceAction,messageParams.subscriber,messageParams.calledMessageQueue,messageParams.type,messageParams.messageID,messageParams.correlationID,messageParams.transactionID,messageParams.originatingMS,messageParams.terminatingMS,serviceData.httpParams.statusCode,message_id_length,correlation_id_length,transaction_id_length
6496c858badc742d8ec3d07e,6496c858badc742d8ec3d082,sendLocalMessage,INTERNALTRACE,chatbroker,,,,,internal,unsubscribe,ocxuaESEv0bNKKGu,chatbroker-chatbroker-d8cbf74b4-swmvx,request,cb6fa6a6-a4dd-4a4b-b9fb-2a88f19432b8,f73384732c7aaa96cdae719b93660e47,b6217faf-69e3-42cf-ae04-0368106038f3:d5abeff5-fd99-4751-855e-a68cc8850ee3,chatbroker,cimchat,400,36,32,73
6496c858badc742d8ec3d07e,6496c858badc742d8ec3d083,sendLocalMessage,INTERNALTRACE,chatbroker,,,,,internal,unsubscribe,ocxuaESEv0bNKKGu,chatbroker-chatbroker-d8cbf74b4-gv6xw,request,a880e654-2781-4610-a736-fe8e35f329a0,c3cc608b5f2967cc2170deac0716defe,edec8ea9-b2c7-463e-aea6-659f7c0dd27d:50e8554e-dba7-4a9d-b22b-c402447e0a8f,chatbroker,cimchat,400,36,32,73
6496c858badc742d8ec3d07e,6496c858badc742d8ec3d084,sendLocalMessage,INTERNALTRACE,chatbroker,,,,,internal,unsubscribe,ocxuaESEv0bNKKGu,chatbroker-chatbroker-d8cbf74b4-gv6xw,request,0a200123-3bc4-487a-9c1c-97d3ec53cec9,87a1c761df1ab201b6fb67b7375bab39,525a91d3-abd6-4543-9f56-0292f64d5aeb:f09ef020-2b9f-41e3-9408-625ac1a8ab78,chatbroker,cimchat,400,36,32,73
6496c858badc742d8ec3d07e,6496c858badc742d8ec3d085,sendLocalMessage,INTERNALTRACE,chatbroker,,,,,internal,unsubscribe,ocxuaESEv0bNKKGu,chatbroker-chatbroker-d8cbf74b4-gv6xw,request,97c79626-eaf2-4dc6-955a-381625585287,9c9bd0e2ead11eb4b376d9ae3c59ed5d,7c7c85f1-a44c-4233-8a47-bec010107112:bbcf4111-439f-4363-83dd-7fb282ab9b43,chatbroker,cimchat,400,36,32,73
6496c858badc742d8ec3d07e,6496c858badc742d8ec3d086,sendLocalMessage,INTERNALTRACE,chatbroker,,,,,internal,unsubscribe,ocxuaESEv0bNKKGu,chatbroker-chatbroker-d8cbf74b4-gv6xw,request,9b36923c-5dbc-4f3f-a672-131e4779fedd,06b6931184c3309f7f26f2cb56705ccf,264cad64-f5ca-4077-a892-5ef2b1a9162d:cfdc8870-0939-4acd-b7a2-41ee05f55be9,chatbroker,cimchat,400,36,32,73
6496c858badc742d8ec3d07e,6496c858badc742d8ec3d087,sendLocalMessage,INTERNALTRACE,chatbroker,,,,,internal,unsubscribe,ocxuaESEv0bNKKGu,chatbroker-chatbroker-d8cbf74b4-gv6xw,request,00db888e-dd22-4b87-88e0-1ba6786a976f,7cd8a890ccbc64022aa16a6cec555fb1,10954c5d-6823-4514-a739-37f11554462a:342bc5d5-3185-4f47-9913-0e913bcccdf9,chatbroker,cimchat,400,36,32,73
6496c858badc742d8ec3d07e,6496c858badc742d8ec3d088,sendLocalMessage,INTERNALTRACE,chatbroker,,,,,internal,unsubscribe,ocxuaESEv0bNKKGu,chatbroker-chatbroker-d8cbf74b4-gv6xw,request,51bca5ce-f98f-48bd-894b-780ae5496345,e9ac2cebe51b65a703ed69602c26995a,b2493c55-4fb6-4894-93d5-dc13176aa938:1e816ff6-6d08-4059-ab2d-e476711e08c4,chatbroker,cimchat,400,36,32,73
6496c858badc742d8ec3d07e,6496c858badc742d8ec3d089,sendLocalMessage,INTERNALTRACE,chatbroker,,,,,internal,unsubscribe,ocxuaESEv0bNKKGu,chatbroker-chatbroker-d8cbf74b4-gv6xw,request,2f721447-1ac5-4506-a273-27759166a414,59a84959c7a4b19e9ac52d7a343d9ac7,27e87237-678e-4419-952e-b2e8c41fa69a:de940215-0b17-4397-bb84-b838cc67fe97,chatbroker,cimchat,400,36,32,73
6496c858badc742d8ec3d07e,6496c858badc742d8ec3d08a,sendLocalMessage,INTERNALTRACE,chatbroker,,,,,internal,unsubscribe,ocxuaESEv0bNKKGu,chatbroker-chatbroker-d8cbf74b4-gv6xw,request,7208d347-eef0-4dcd-9263-302ee6a48ad5,2f08a9b322bc580609796b030d223fc0,0612c3d0-da3d-4d0b-b34b-d889323f7907:0d2578e3-409c-46a7-86a2-10d5674190c5,chatbroker,cimchat,400,36,32,73
6496c858badc742d8ec3d07e,6496c858badc742d8ec3d08b,sendLocalMessage,INTERNALTRACE,chatbroker,,,,,internal,unsubscribe,ocxuaESEv0bNKKGu,chatbroker-chatbroker-d8cbf74b4-swmvx,request,509acc77-f27c-47f0-9967-8fae7f62ee99,4e544d3ecf0b34652e28ce3bad741f82,17bbb588-9f66-4f71-93bc-618dabf6af87:ca75e83c-42d4-4531-895a-5165a2ad3532,chatbroker,cimchat,400,36,32,73
